RATING,TEXT
3, love bravado bodysilk bra  tried one \
4, wearing bra past several years  love support gives wearing forms  straps stay place great bra 
2, band/clasp wide rode high back  hoped able use bra running  really provide enough support  really looking something replace bali coolmax downtime bras discontinued  : ( sports bras confining difficult put take  bali coolmax downtime bras perfect  known going discontinued  'd purchased bunch ! \n\nunfortunately  ( bali cotton double support wirefree ) bra replace  'll keep looking\n\nwould recommend friend ? depends 's looking bra  perfectly fine bras ; needs 
4, really happy purchase  wish sizes sold stores  way things  bra sits place  adjustable perfect fit  would recommend bra mom 
2, like bra band under/between cups loose point feels already stretched  wish purchased 2 never wear  wasted money 
4, first time buying bra  ordered 4 little looser others  quiet sure since bra different color  comfortable  see holds hand washed 
5, comfortable actually fits properly  xxl 
1, review : jeans - received free sample jeans review evaluation  evaluated pair jeans fit  comfort  construction  durability  color darker blue\n\nsize/fit : found fit true size waist hip area  calf area tight uncomfortable\n\ncomfort : material soft hold shape\n\nconstruction : found seams double stitched  tightly sewn finished\n\ndurability : washed jeans 2 times already lost shape\n\noverall item would recommend 
2, expected  comfortable support enough 
5, bought couple heather gray sale good price  got  immediately ordered another one black  love tank much  long  love  like shirts long balances tops might feel short  love light-weight  's really hot outside hate layer tops overheat  feels better layering standard cotton tank  's also soft kind silky grab onto shirt layer  going standard tank layering 
4, enjoyed wearing new bras  small breasted like lot bras bulky padding inside cups comfortable fit well  wish style variety colors  pretty girl colors 
5, love ! pretty true size although heavy chested would go one size draping  duster dressed  sophisticated aztec print helps look put together even dressed casual 
3, bought belly belt kit months pregnant  help lengthen waistbands pretty comfortable  however  colored inserts work  leave zipper  also  clasp fastener dressy pants work dress pants two clasps  one  think product pretty expensive ends offering  personally  found bella bands helpful 
1, wires high long  digging armpits 
4, absolutely love bali lace ' n smooth underwire bras ! however  mention  quite years ago  bought size 34 dd exact bra  still still fit beautifully  however latest purchase  found order size 36 dd fit way  understand  least figure  love bra continue buy 
4, bra fits nicely tee shirts straps showing  disappointed lining thick says light  able wear real heat summer 
3, first  rolls  rolls  rolls ! ! besides constant roll-up annoyances  plus sized large chested know plus sized women body move way thin woman 's  stand sit  bend generally move around  bras tend roll  ride  straps twist sorts annoying things  think ride caused heavy breasts  ill fitting band and/or straps short  band bra feels snug enough mentioned  material rolls around bottom  last complaint straps short  make shoulders hurt  overall horrible bra  could use tweaking plus sized range  bought underwire version tried yet  let 's hope works !
1, love bra  however straps awful  way thin dig shoulders  'd love keep wear something several hours day causing pain ? unfortunately bra 's way back jms 
3, purchased bras many years satisfied past  latest bras good previous ones  straps wide cups seem full enough 
4, bra pretty provides great support large bust  disappointment lace scratchy uncomfortable wear long day  even tried wash several times made difference 
5, love belt  's great saving money staying current jeans without buy ugly maternity pants !
3, design bra changed  cup extends far arnpit  covers little roll fat ca wear sleeveless top  otherwise  's good sturdy bra 
1, could fit bras ordered bigger size bras home  straps also uncomfortable  wont ordering recommending 
4, really like fit comfort bra  clasp tiny arthritic fingers hard time closing  bras front closing  one clasp tiny 
3, product ok 's job however fall asleep using move little loose suction get milk everywhere  good sitting strait work relaxing chair 
1, sorry  bras returned  outer fabric lay smooth showed\nwrinkles clothes 
3, washed fell apart bow etc doesnt say much qa
2, 'm pretty solid medium standard brands sizes  pants  length rather long ( 'm 5 ' 5\
2, bought package boy shorts  3 pair fit differently  one pair fit right  one pair stretched wearing one day  two pair softer stretchy material  one stiffer material  buy size 6  folks wear sized 8-10 pants ? underwear suppose fit snug  loose ? used trust hanes products  anymore 
2, ordered usual size 40g  bra hurt within 2 hours  finally take  underwire left red marks front bra line  know fit wrong bad design  since reviews good 'm puzzled disappointed  pretty  bought pink 
3, looking denim jumpsuit found jumpsuit thanksgiving sale discounted price  quality good  little baggy thighs  tight around chest  wear size small  got size medium  \n\ni love buy stuff target  keep rocking : )
4, lilyette gotten inconsistent sizing  style still true size  cups feel nice good bounce control would recommend workout bra  elastic annoying first broken  found manageable  complaint side panels came underarms  5 ' 2\
5, fits wonderfully stays place  skeptical bra designed fit women size xs-l ! xs uses strong velcro switch sizes  helps free arms care twins pumping  great quality 
1, 4th one bras purchased last years  prior ones great  \
4, love look fit bra  comfortable
4, several bras  much show  style  sizing  support bra great ; change ! please add thin padded/foam lining prevent show 
