RATING,TEXT
2, wear 38ddd fair skinned  purchased 2 bras couple years ago wear run clean bras  love cup  's soft  comfortable  shapely 's supporting petals  however  spandex band unlined itches skin  's unlined spandex filament type thread use edging detail band straps scratches  hours wear get used  's relief take night  would line band bali 's passion comfort bra would purchase 
2, bought described full figure support  support & lining  yes pretty 's want  true size like feel like 'm wearing bra & look like 'm wearing bra 
4, bought half size bigger  tried store tend make foot come towards front  strong elastic part toes gets sore couple hours wear
1, back goes  normally 36c  33 weeks pregnant  36d  purchased bra 36d/dd/e  cups fit snugly  believe 'll give expand dd e also  part wraps around snaps least 2 inches short  sizing way bra 
1, 've heeded reviewers advice passed  stay even five minutes  love tanks brand  leggings went back 
3, ordered normal size felt band bit small  kind gives look sports bra 
3, expected  enough support  underwires come high front 
3, ordered two bras- one black  blue  blue one good- soft fabric  gentle stretch  binding  lovely comfy back closure  black one  hand  something small sharp back clasp  outer fabric lining bigger inner  causing big unsightly wrinkles  love blue one  sent black one back 
4, understand sizing online  's listed small  medium  large  etc  store  exact thing  sized cup  b  c  etc  normally purchase c cup  order medium large ? \n\ni love prefer wear normal bra  ca find store anymore  've seen places online 60 bucks  price awesome well  gave four stars merely fact sticky becomes much sooner 'd prefer 
4, second purchase bra  comfortable ever cotton cool  lift okay 
1, bought two hoping decent support  disappointed  32d ordered small fit fine  almost total lack support  guess use evening home alone pajamas 
4, really happy purchase  wish sizes sold stores  way things  bra sits place  adjustable perfect fit  would recommend bra mom 
4, 've wearing model past 10 years  tried lot expensive brands  products matched one  even try anymore  'm sticking bali model long production 
2, purchased 4 various colors  3 fine grey one constructed differently fit differently  molded cup tighter point uncomfortable 
4, fits great  sure put hook closer back  great swimming laps !
1, model number size band three inches smaller  bali rarely sizing true band number  exception  longer  'm done bali products 
5, 22 weeks simply love ! blouse long enough  wear  else slide belly band cover  recommended pregger ladies !
4, bought 2 months pregnant expand life regular jeans  loved different sizes different buttons different colors every outfit  love little piece attached supposed \
4, fit perfect ! 3-hook closure makes big difference comfort  vs 2-hook closure  style comfortable wear day  anxious take  color selection awesome let 's fun playful choice day 
2, like wide waist band  like short crotch  hanes 4\
1, previous versions bra smooth straps front without ring hardware  rings show light summer fabrics would much prefer back  front  fit smooth would like 
5, swear product ! used twice two different pregnancies amazing results times ! wore 8 weeks times  day night ! two photos  one 36 weeks preggo 8 weeks postpartum  love product !
2, thought going great bra based reviews  like  hooks back wear type bras anymore  really feel great hooks poke lot  next time avoid buying bra line least see feel looks like 
1, runs large  super disappointed
4, comfortable  fit well  well madegood color  good color choice 
1, bra comes high middle  pokes obviously  wearing tshirt fitted shirt top middle section ( part breast ) bra poking shirt  adjust straps pulls tight  sides bra sit right armpits jacks back strap shoulder blades ! unhappy bra !
5, everything promised  used postpartum think entire kit would work especially well early weeks pooching pregnancy 
4, makes much easier pump ! get things accomplished ! bought  stuck sitting watching world go pumping  things watch television pumping !
1, women large breasts  cover well  pretty bra !
5, finally  bra fits supports large chest secure clips/straps nursing  also great coverage  highly recommend !
1, bought pants looked really comfortable love marvel  cant stand wear  black lint wont stop rubbing ! gets even washing several times 
1, runs large loose cups ( call cups ) like one big blob gave uni-boob  sent back  also rolled band probably much support  boobs go 
5, love bra  changed whole experience pumping milk  made pumping milk much  much comfortable  work online get things done bra  well made  well designed  easy use  ca say enough  may reluctant spend almost $ 40 yet another baby related purchase  assure  must pumping mother  regrets !
1, ca wear although waist band nice large  butt leg parts pants huge ! size small means  feel like like size large  know target assuming pregnant women gaining ton extra weight ? ?
3, like fit pjs  mostly pants guess  pants long  drag floor  'm 5 ' 8\
2, unfortunately  love suit  color scalloped detail beautiful  inside lining suit kept showing along backside   thought plunge neckline revealing 34c size  although top still gapped sides  bottom bit small  reference  'm usually size 6 long torso  wide hips  larger butt  got large 
3, worn playtex 18 hour gel comfort strap wirefree bra years - time ordered  thought would try something new  unfortunately find bra comfortable  edges straps sides bra stiff sharp  really hurt even slightest movement\nthankfully also ordered 2 playtex style really like !
4, bra run smaller bras bought 
3, received jeans sample review  overall  felt jeans good quality  fit well  5 ` 4 ` way long  roll twice fit inside boots  stretchy type jean tend stretch wearing day  would wear  favorite 
3, much prettier person ; darker overall ( good ) ; long much rouching someone 's 5 ' 1\
1, bras support  size xl wear 38 ddd  boobs falling bottom  maybe 'll work someone small boobs 
4, got white size 4 looks really good someone doesnt want dress like 20s  feel age appropriate late 30s 
4, needed bras first bra looked one go past !
2, cup coverage excellent  \
4, cup \
3, bra works fine nursing pumping fabric thin scratchy  comfortable sore nipples  would nice type thin padding provide little coverage shape  straps thick wears like sports bra one would wear regular clothing 
